"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
"M62",4298.99906471533,4264.78835812494,4251.92725464559,4247.0922775524,4245.27462609432,4244.59130190077,4244.33441439276,4244.2378406253,4244.20153487951,4244.18788617125,4244.18275510362,4244.18082614049,4244.18010097001,4244.17982835089,4244.17972586302,4244.17968733393,4244.17967284939,4244.1796674041
"M124",6757.62043881261,7431.28284362652,7384.13399194452,7347.39116250986,7348.56154043205,7350.51653188739,7350.52397441375,7350.42239388641,7350.41845158932,7350.42360525025,7350.42399095694,7350.42373598535,7350.42370697062,7350.42371923749,7350.4237211782,7350.4237206071,7350.42372048602,7350.42372051153
"M145",18144.7171679737,18144.0717326223,18171.771906594,18199.4720805657,18227.1722545373,18254.872428509,18282.5726024807,18310.2727764524,18337.972950424,18365.6731243957,18393.3732983674,18421.073472339,18448.7736463107,18476.4738202824,18504.1739942541,18531.8741682257,18559.5743421974,18587.2745161691
"M161",9891.47674498203,9864.75341252815,9846.21560991757,9833.35605633374,9824.4354673163,9818.24731250212,9813.95462959414,9810.9768232687,9808.91113831086,9807.47818603702,9806.48415632727,9805.7946043569,9805.31626662194,9804.98444683385,9804.75426559637,9804.59459036303,9804.48382468804,9804.40698725683
"M189",2224.59908068109,2227.02728241085,2229.93608624047,2233.12347228526,2236.47233921129,2239.914808936,2243.41153575825,2246.93971284346,2250.48612015264,2254.04309465696,2257.60619446252,2261.17284481433,2264.7415532492,2268.31145465709,2271.88204757478,2275.45304132788,2279.02426742622,2282.59562820406
"M335",2828.29699399084,2829.46481829007,2831.37453175834,2830.7173013041,2832.07594750524,2833.58484612177,2833.09560186396,2834.64756362139,2835.79155463995,2835.52442976889,2837.16604991972,2838.01039729009,2837.98831465186,2839.63530196541,2840.2510240125,2840.47321963471,2842.06184149759,2842.51908909837
"M486",9404.07284930264,9428.89380954968,9454.35369905401,9480.35927045072,9506.83088519144,9533.70052743048,9560.91010777068,9588.41001456597,9616.15787665148,9644.11750664468,9672.2579984646,9700.55295656187,9728.9798376374,9757.51938843279,9786.1551655713,9814.87312547482,9843.66127412964,9872.50936796647
"M510",10423.3731962195,10445.8186683258,10471.132152158,10497.2622827295,10523.6249478791,10550.0538256607,10576.5015570368,10602.954656845,10629.4092852776,10655.8643489756,10682.3195366124,10708.77475954,10735.2299925163,10761.685228354,10788.1404650064,10814.5957018908,10841.0509388413,10867.5061758105
"M552",953.962775777524,904.585302133482,926.856796171852,1006.91678723997,1059.86328481579,1036.77766353775,962.202724570208,911.315155218779,932.897171359509,1003.26195159821,1051.76647879415,1031.75947934075,965.299987137254,919.101246393113,937.626946391602,1000.40057019266,1044.397052535,1027.25269654174
"M577",9821.73285409972,9848.26563760433,9872.96949124018,9896.62806029072,9919.68921995838,9942.40894345087,9964.93352661739,9987.34658162848,10009.6958951787,10032.0087787007,10054.3008414426,10076.5810045261,10098.854366622,10121.1238417631,10143.3910954009,10165.6570793874,10187.9223377327,10210.1871813536
