"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
"D257",1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5,1127.5
"D357",7159.217852779,7158.34354627218,7158.22414697669,7158.20784126278,7158.20561447991,7158.20531038026,7158.20526885102,7158.2052631796,7158.20526240508,7158.20526229931,7158.20526228487,7158.20526228289,7158.20526228262,7158.20526228259
"D361",6994.20512129111,6989.92155281489,6991.06646540122,6991.6908384971,6992.04253882479,6992.08738263894,6992.09255307973,6992.08153092722,6992.07848763737,6992.07704628916,6992.07709716965,6992.07712874612,6992.07719826299,6992.07720790679
"D364",6238.96923646579,6232.61632310891,6236.98474736345,6238.69433309642,6233.5230560004,6235.1026788942,6238.72633249896,6235.11557010176,6234.09324112582,6237.92347660148,6236.50062190006,6233.96350441804,6236.7718267988,6237.31680532706
"D398",7784.22480972538,7783.61466518787,7781.72313123577,7783.37673324701,7783.78516505962,7782.26454226921,7782.90659115578,7783.66627325261,7782.69861427511,7782.72507417548,7783.44831221126,7782.97418652812,7782.71877513057,7783.2415708752
"D441",4939.70408163264,4946.40816326529,4953.11224489793,4959.81632653057,4966.52040816322,4973.22448979586,4979.92857142851,4986.63265306115,4993.33673469379,5000.04081632644,5006.74489795908,5013.44897959172,5020.15306122437,5026.85714285701
"D450",458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8,458.8
"D477",8667.09882083114,8664.20554951656,8662.46201556263,8661.41133267881,8660.77817350237,8660.39662113402,8660.16669125981,8660.02813165059,8659.94463329975,8659.89431578923,8659.86399361114,8659.84572095666,8659.83470954776,8659.82807388756
"D508",1177.10307358943,1176.67951022929,1176.87234170179,1176.71523085091,1176.83666034162,1176.74622282739,1176.81602736274,1176.76346557469,1176.8036820946,1176.77322274818,1176.79644099758,1176.77881416517,1176.7922304556,1176.78203544161
"D523",14563.1830121845,14565.8010600397,14562.0161740866,14563.6695766024,14574.5290657685,14585.7489309608,14588.5717068127,14586.0893476693,14588.3219025962,14598.3058111935,14608.4659732132,14611.4806991368,14610.1030291284,14612.8096381294
"D552",1472.4404231784,1471.79456756138,1471.34583705481,1471.03406603012,1470.8174523379,1470.66695249045,1470.56238752112,1470.48973739558,1470.43926121054,1470.40419113685,1470.37982499136,1470.36289576984,1470.35113360822,1470.34296144002
"D749",1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77,1430.77
"D1137",1309.64166105461,1310.48093444905,1311.02030492277,1309.77443588835,1310.23260015444,1310.92206806477,1311.04199822735,1310.05163120179,1310.53090633877,1311.07493695623,1310.94787060549,1310.21001958661,1310.70200928096,1311.10134150764
"D1173",1723.83248133879,1723.12208369586,1722.95272888296,1723.89857237264,1722.60310451793,1723.6894060374,1723.26264160525,1722.87385162456,1723.88475141627,1722.70043919716,1723.55261597023,1723.37979170845,1722.82501653143,1723.84715902808
"D1459",12469.5860323862,12465.2256292017,12464.9543322467,12465.3676752088,12465.517908068,12465.4989081794,12465.4780606379,12465.4745912467,12465.4764991667,12465.4773040948,12465.4772976655,12465.4771891522,12465.4771667407,12465.4771732523
"D1542",14491.2588033249,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323,14496.6713645323
"D1690",6142,6142,6142,6142,6142,6142,6142,6142,6142,6142,6142,6142,6142,6142
"D1800",2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090
"D1805",5906,5906,5906,5906,5906,5906,5906,5906,5906,5906,5906,5906,5906,5906
"D1952",3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540
"D2002",1471.72035039145,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226,1476.84709389226
"D2047",9012.987680928,9000.05288412917,8996.17750040082,9000.70052347341,9012.99551418541,9018.59271917128,9014.68702517984,9008.88582674786,9006.91643350642,9007.87623825632,9009.45582711579,9010.67868841659,9011.09882941278,9010.57706849957
"D2166",11060.7505958396,11062.2938774733,11062.0821579754,11062.1112033193,11062.1072186509,11062.107765299,11062.1076903055,11062.1077005937,11062.1076991823,11062.1076993759,11062.1076993493,11062.107699353,11062.1076993525,11062.1076993526
"D2296",10899.2191681754,10906.139747809,10907.5703982029,10911.5294245844,10913.5789091461,10916.2574344955,10918.1876247709,10920.1824870271,10921.8229728793,10923.3768729764,10924.7235676803,10925.957112603,10927.0484926424,10928.035229066
"D2325",3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3
"D2372",4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6,4106.6
"D2415",4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1,4405.1
"D2464",8448,8448,8448,8448,8448,8448,8448,8448,8448,8448,8448,8448,8448,8448
"D2488",1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62,1334.62
"D2537",3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714,3151.78876710714
"D2558",1569.41894270833,1569.97788541666,1570.536828125,1571.09577083333,1571.65471354166,1572.21365624999,1572.77259895832,1573.33154166666,1573.89048437499,1574.44942708332,1575.00836979165,1575.56731249999,1576.12625520832,1576.68519791665
"D2691",17005.9497707878,17081.4727045902,17179.2110728979,17265.7651922547,17357.9499655861,17447.3000144474,17538.0771911091,17628.1358874457,17718.5562990942,17808.7946069853,17899.1245940986,17989.4084257679,18079.7154941637,18170.0108641462
"D2696",7255.79363513103,7255.18440742151,7255.33649638591,7255.94858454715,7256.83861126975,7257.89657272882,7259.05600292821,7260.27674209488,7261.53452507876,7262.81469050448,7264.10837974441,7265.41024028007,7266.71703803777,7268.02681894068
"D2916",10565.8430387344,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457,10572.1124486457
"D3355",786.808190562521,785.014019939827,783.042226548453,781.163875754825,779.236367304562,777.334719385407,775.419466931069,773.511371459578,771.599510890435,769.689631038674,767.778709184365,765.868335499785,763.957673437742,762.047163083385
"D3382",10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7,10451.7
"D3629",1349.61826944877,1352.97741481822,1352.14541285647,1352.58350735489,1352.44841347725,1352.50859528742,1352.48791477117,1352.49642524404,1352.49333988988,1352.49456181125,1352.49410697638,1352.49428377521,1352.49421710661,1352.49424278591
"D3809",1159.47823746867,1160.25464190032,1159.52109197744,1160.21415279397,1159.55934624239,1160.17801001585,1159.59349407955,1160.14574700666,1159.62397629596,1160.11694729019,1159.65118637995,1160.09123909714,1159.6754755806,1160.06829056602
"D3892",1116.43171936365,1117.33548372843,1119.40712283339,1122.22465442579,1125.19661665415,1127.74396599275,1129.46134868566,1130.21444739017,1130.15211841122,1129.63794505036,1129.12800324163,1129.03419959867,1129.61287999829,1130.90757627019
"D3903",4680.82121511466,4681.42688783035,4692.37463843574,4702.17702391832,4698.10354000864,4695.13338000418,4700.68543589525,4702.4128529906,4698.24478192926,4698.222368458,4701.4881929034,4700.74349071763,4698.49962153296,4699.64142035946
"D3957",3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601,3089.42371086601
"D4216",7536.60439172085,7577.82718726334,7577.62313153199,7545.6567070527,7505.15570255593,7493.70324035443,7510.80623679542,7541.81833818634,7554.24241723654,7542.74844030095,7514.8573737133,7497.36412635202,7498.81001435086,7517.21892269
