"id","1","2","3","4","5","6","7","8"
"Q16",1753.13064152676,1772.2605681993,1791.39049487185,1810.5204215444,1829.65034821695,1848.7802748895,1867.91020156205,1887.0401282346
"Q44",1248.87746725961,1271.55401767977,1264.85567005223,1262.52630444508,1274.70505321904,1293.64420408351,1294.92527633241,1296.82148804228
"Q49",8562.84886266501,8613.4461159874,8664.04336930979,8714.64062263218,8765.23787595457,8815.83512927696,8866.43238259935,8917.02963592174
"Q52",5715.57593550453,5739.88725537548,5764.19857524643,5788.50989511738,5812.82121498833,5837.13253485928,5861.44385473023,5885.75517460118
"Q57",1419.14080836043,1427.20683260988,1435.27285685933,1443.33888110877,1451.40490535822,1459.47092960767,1467.53695385712,1475.60297810656
"Q64",2723.64392260768,2740.58784521537,2757.53176782305,2774.47569043073,2791.41961303841,2808.3635356461,2825.30745825378,2842.25138086146
"Q70",10474.4582064545,10515.0871500055,10556.4953562143,10598.6009604001,10641.3306980967,10684.6190015652,10728.4071912216,10772.6427520086
"Q80",6822.39094782831,6812.60775260536,6812.47537547555,6817.45709637856,6816.97357025926,6814.49772447304,6815.01692667584,6816.21655509997
"Q119",3019.63152716606,3041.9493331763,3065.01635516281,3088.29233705693,3111.62659886549,3134.97711522002,3158.33216504492,3181.68847927632
"Q125",1278.5392038185,1282.22400264895,1284.78139974371,1286.55633514757,1287.78821098504,1288.64318186211,1289.23656569056,1289.64839769247
"Q134",1097.88590639995,1091.1465852832,1085.86788293222,1081.73323820649,1078.49469852926,1075.95805029544,1073.97117197884,1072.4149114803
"Q140",6967.84964034713,7013.58821562003,7060.20154658313,7106.16927145159,7151.95342707945,7197.52934851596,7242.96480583933,7288.29078618273
"Q155",7326.93154487485,7691.12562606822,7627.49857323981,7353.50848275713,7497.15057128521,7846.36752200048,7787.89868377642,7528.53436034053
"Q160",1228,1228,1228,1228,1228,1228,1228,1228
"Q171",1184.57692307692,1191.15384615385,1197.73076923077,1204.30769230769,1210.88461538461,1217.46153846154,1224.03846153846,1230.61538461538
"Q174",1153.0652173913,1159.13043478261,1165.19565217391,1171.26086956522,1177.32608695652,1183.39130434783,1189.45652173913,1195.52173913044
"Q185",1148.38194788911,1150.91190840775,1153.44186892638,1155.97182944502,1158.50178996365,1161.03175048229,1163.56171100092,1166.09167151956
"Q194",1166.17391304348,1172.34782608695,1178.52173913043,1184.6956521739,1190.86956521738,1197.04347826085,1203.21739130433,1209.3913043478
"Q195",1163.0652173913,1169.13043478259,1175.19565217389,1181.26086956518,1187.32608695648,1193.39130434778,1199.45652173907,1205.52173913037
"Q210",3342.81118615596,2366.86435866457,2357.06212951315,3107.43023946126,3042.8504602663,2472.85122413104,2577.21608004489,3004.88752734266
"Q230",10245.4950311817,10350.7067082602,10455.9183853387,10561.1300624172,10666.3417394957,10771.5534165742,10876.7650936527,10981.9767707311
"Q234",6530.75352399592,6530.75352399592,6530.75352399592,6530.75352399592,6530.75352399592,6530.75352399592,6530.75352399592,6530.75352399592
"Q267",9764.95898102919,9672.00241140614,9583.66839150942,9499.72705091612,9419.95995021315,9344.15951255529,9272.12848349085,9203.67941764902
"Q269",5788.27189700508,5978.38685545597,6074.4602039653,6257.37132300951,6360.09667751657,6536.86535205365,6645.26262335334,6816.79386512807
"Q279",6679.26073546301,6750.48419204091,6818.7091706384,6884.7818222196,6949.30951945551,7012.72823840377,7075.35092551702,7137.40221579643
"Q308",4781.0440202869,4722.58605266576,4798.42408831023,4772.59800673824,4823.73320828768,4816.60754787453,4853.5862461591,4857.17727404864
"Q309",8903.65140197093,8693.93467058837,8740.00005864767,8781.83131887606,8823.66257910444,8865.49383933283,8907.32509956121,8949.15635978959
"Q324",1944.08157142857,1966.45314285714,1988.82471428571,2011.19628571429,2033.56785714286,2055.93942857143,2078.311,2100.68257142857
"Q328",12777.8299438337,11112.9786205957,12038.4706926387,12803.2892606709,13132.0079241006,11680.5945922368,12545.8088291386,13253.5899184415
"Q338",1770.89845961905,1656.43415783898,1637.01700651923,1633.72317814208,1633.16442958007,1633.06964627026,1633.05356770393,1633.0508402164
"Q342",3565.66247959922,3444.61029388729,3503.14775100813,3474.84067116466,3488.529184617,3481.90980170746,3485.11075046319,3483.56286101838
"Q353",5537.9,5537.9,5537.9,5537.9,5537.9,5537.9,5537.9,5537.9
"Q367",1050.26333333332,1055.42666666664,1060.58999999996,1065.75333333328,1070.9166666666,1076.07999999992,1081.24333333324,1086.40666666656
"Q376",6926.96652592217,6769.99752779351,6603.65440164732,6579.82074916413,7041.29867935438,6886.97388865462,6724.37357232774,6753.24299802525
"Q417",1437.4,1437.4,1437.4,1437.4,1437.4,1437.4,1437.4,1437.4
"Q428",1534.16485080848,1534.07269223802,1534.03657388247,1534.02241854562,1534.01687085226,1534.01469662625,1534.01384451376,1534.01351055783
"Q436",1041.48452431953,1043.70609050576,1045.97670918175,1047.75353249425,1048.94294907782,1049.64214022905,1049.99842015271,1050.14479898415
"Q440",6665.82435366703,6675.08064171317,6713.12411452722,6751.16758734126,6789.21106015531,6827.25453296935,6865.2980057834,6903.34147859744
"Q443",9038.73510953952,9226.54668191888,9212.70339793733,9100.12424536928,9271.69260946122,9421.11663717186,9416.47160268445,9357.38401870516
"Q465",10601.8671675927,10550.5535788169,10695.0013119007,10378.8421915988,10792.1376335321,10786.5012627417,10916.1976549769,10746.1450692698
"Q467",13153.6155064856,12780.1784217563,13193.8816844287,12916.0308679394,13338.6430468773,13179.0127702056,13455.8151868935,13370.1946743248
"Q473",13002.1371006541,13214.0458991823,13299.3169290058,13384.5879588294,13469.858988653,13555.1300184765,13640.4010483001,13725.6720781237
"Q476",9704.48902814113,9815.48691727283,10212.6718358983,9855.4908155943,9928.63691114929,10061.5481708248,10401.7059268585,10097.1780086698
"Q492",3910.38666666667,3938.67333333333,3966.96,3995.24666666667,4023.53333333333,4051.82,4080.10666666667,4108.39333333333
"Q508",6943.24284146579,6943.24284146579,6943.24284146579,6943.24284146579,6943.24284146579,6943.24284146579,6943.24284146579,6943.24284146579
"Q514",2838.3,2838.3,2838.3,2838.3,2838.3,2838.3,2838.3,2838.3
"Q527",3655.00000000012,3690.00000000024,3725.00000000035,3760.00000000047,3795.00000000059,3830.00000000071,3865.00000000083,3900.00000000094
"Q547",8116.87015825752,8641.48708443212,8287.86749217687,8701.78731504844,8444.91203727165,8774.2816586959,8591.29947327623,8856.08983877168
"Q556",9010.56427544145,10229.3838554134,9992.79781441711,10126.8165801593,10166.4644565776,10230.1429569647,10287.7022939905,10346.8198161176
"Q558",7944.11650874197,8105.27871856882,8156.88573335714,7830.48141986722,8098.06441154218,8292.96468685614,8306.31365972887,8039.12973553198
"Q560",8244.08366557326,8244.08366557326,8244.08366557326,8244.08366557326,8244.08366557326,8244.08366557326,8244.08366557326,8244.08366557326
"Q561",6970.01566729112,7262.18864959179,7372.37164993067,7798.04813270181,7256.40966714434,7510.70712163103,7514.29916474604,7790.9136124084
"Q566",7583.72692777303,7930.52564698774,7504.793046527,7644.82094292249,7786.42017290402,8056.53399112882,7709.91513636186,7816.5501973935
"Q571",7240.46550161593,7349.54865288531,7199.55776084766,7150.7743263056,7405.0047732213,7506.04590842258,7363.37368202544,7337.2833810119
"Q572",10861.0256594708,10926.7692061055,10992.5127527402,11058.2562993749,11123.9998460096,11189.7433926443,11255.4869392791,11321.2304859138
