id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
M62,4200.267556311149,4354.235725784234,4335.121303459007,4422.022155629534,4203.175374029883,4490.195265513449,4096.240580563779,4199.784616132649,4148.476950779777,4337.908261096344,3881.3628511342854,4300.470021077377,4121.769040939543,4196.291287846632,4209.867165847543,4249.091697547619,4118.788053878455,4257.98116920152
M124,11071.342358668131,9757.368190850744,9899.887270023963,10712.925770560247,9646.62105471707,9825.438918720607,9462.748991857608,10149.454424021837,8981.257842305686,12776.534702876319,12395.64056648946,8762.719043196958,10736.223490859844,9971.878836263575,10084.9708415073,10447.3453893752,10094.205696316405,10067.291859806355
M145,18110.22678787219,18110.745552815166,18237.00283962002,18137.821658351804,18109.504529550166,18287.065836971942,18278.907846442875,18360.85868494523,18275.046992982185,18292.62795524679,18335.409583592063,18307.312981117844,18405.699216286932,18436.51090594591,18495.23396128177,18470.663481551906,18485.01921722402,18566.66598300369
M161,9917.779967458222,9871.321335466286,9807.539522021405,9863.45133745608,9893.728366705307,9836.61366436908,9954.51764635174,9869.87148100997,9760.44132553993,9833.444933687157,9868.71547007905,9806.386187553446,9828.180776432422,9813.835072519814,9795.400224262357,9826.01957979128,9841.005790792386,9821.576474935104
M189,2238.2522396135564,2240.5938148166356,2242.158505551392,2235.3302072288166,2240.247181664322,2243.825455466876,2249.611872089286,2251.136854269008,2254.7469074269634,2256.935212131162,2261.07336644407,2271.704223427977,2273.9179851070935,2277.5489331403546,2280.1653972663403,2280.346780734534,2284.582452023403,2288.395103810615
M335,2827.6990190051056,2825.9623874191,2831.103021506285,2832.112704534439,2834.2699950169635,2837.8494722243263,2832.616123928566,2836.5485322768045,2834.753373145007,2839.118056359807,2840.578717688737,2843.9404855541734,2840.8091513630525,2841.6200624111884,2843.3904641360077,2843.948871430902,2846.1746176570005,2847.132081685872
M486,9420.459843874889,9427.236954543727,9455.568763822701,9479.58936969343,9520.86436754883,9545.733283011177,9564.823374585065,9596.799329164878,9616.331746810441,9642.644737641722,9668.607253109096,9707.432569381266,9740.066260945046,9763.8571483713,9793.613718735247,9821.90717521024,9854.993391134978,9883.285658261864
M510,10421.647606258048,10529.445495909871,10447.51934751702,10425.170232698283,10462.918756659896,10570.10838577748,10613.832733826965,10599.290056988706,10596.658214124673,10712.535855255106,10693.616612144915,10711.299093341606,10762.2586854949,10806.683253619654,10801.81259909687,10817.077174575246,10850.355178206324,10898.610320171954
M552,906.6793684643151,894.1357177358477,918.6018293485772,988.7586465236541,1039.2947419352163,1046.0078706281301,957.5650030666716,887.7541086305381,924.9639252899859,992.0174780754613,1047.7557421722904,1037.4146145799764,931.2526062893095,897.8530466605234,921.3772897249166,977.0491885548336,1022.5090005262759,1018.9659650208505
M577,9793.073939960508,9914.07227832487,9896.958430701348,9878.84125574812,9973.755342662922,9962.556243371528,9939.12905038929,9987.27281750571,10094.5433395745,10108.691048523739,10111.926647766422,10126.415138896518,10152.093089082515,10202.93976569305,10214.548215518123,10230.513967603003,10274.448467802584,10285.736486640419
M671,1011.8719550408998,1098.852046537059,1187.9653942060963,1229.76198218963,1280.7378141476229,1264.412710475021,1295.1869701137139,1173.817901858943,1187.1126879831306,1140.3309076030116,1228.8746286732764,1186.3627014333588,1217.591946140808,1222.754645688755,1220.191273013853,1223.1820246871646,1232.4173509700458,1236.3776910094743
M924,2183.1882005609464,2213.1632070956066,2213.577431802508,2200.9659079273297,2215.670476668572,2175.7233453993945,2094.1306215137456,2177.145343581689,2193.2770550400032,2172.7806423499806,2199.7736730045176,2166.876632353085,2155.983525142719,2172.791852395444,2170.7660059454774,2162.298534051436,2171.0731409911114,2149.5528927353307
M981,3164.3475615131824,3182.782345134026,3180.7791725059415,3220.338343104063,3209.3078791332077,3190.8187572437505,3224.759036236479,3204.935210068049,3237.437259240267,3229.7924874310706,3257.4295396163825,3244.3207802134734,3255.1325048780836,3257.873698356912,3260.5061982154416,3265.957181567288,3263.704005841105,3265.7804339631853
M1453,2892.513486995022,2891.0749388700087,2893.5609204320253,2895.0035827475,2893.123942856082,2891.5414992477795,2898.422957198393,2885.8098830289337,2886.9398601094736,2892.3558858496967,2889.994696971432,2896.6254423719242,2895.4422283413724,2895.256687858777,2896.479350325377,2897.3850372992956,2897.0095087313316,2897.3103484162143
M1638,3928.7802168748185,4021.847898554197,4019.8258827967516,4016.54143631565,4050.8109293661214,3958.380254528703,3808.789100662769,4002.059090686429,4025.9061994629296,3992.566247472818,4066.942999916675,4011.8685716168184,3965.6364339875972,4026.2077350708073,4019.269988949465,4006.4888900788965,4032.637807875117,3977.5393928662197
M1730,1160.679689394464,1165.2883233488851,1162.2662725536686,1161.1233552328542,1164.8024947074994,1165.4633981758916,1154.9920091188121,1162.250745579241,1163.7242086484343,1164.820580800486,1172.764671278112,1166.6074738014925,1148.8357559217675,1157.7117564569023,1158.4155252434066,1157.8800378367318,1160.6248881641854,1159.7157369718784
M1744,5383.589847206816,5417.83378245917,5424.6221869165865,5432.699480807657,5420.689487841395,5456.3728778989835,5452.950144339221,5439.372724790071,5421.8554873834555,5472.309016029694,5473.031136393196,5477.5677872238875,5461.752004027977,5474.01598354589,5478.673719422293,5488.734408093053,5488.610339244181,5502.458554723203
M1903,2411.3644944093594,2440.1893706952787,2437.542004225293,2456.8838971202827,2448.5137492794593,2455.101569829667,2448.5584729372717,2403.089463089721,2433.0145091187537,2434.559102915129,2424.030399365199,2419.501406223672,2414.847899117913,2425.6388802904044,2431.197342463778,2435.6344442319078,2432.116916162498,2434.0935120506047
M1942,5494.733832243226,5550.961476365298,5548.558538492875,5560.575436572768,5575.459836034489,5570.782186950565,5577.5993318019355,5618.653668742866,5609.436687465644,5620.477890268706,5634.039289005598,5625.055481120294,5617.1722945316105,5647.416718258651,5650.346961117205,5660.009366535363,5671.729520184882,5673.710018440231
M2192,2195.235507471758,2210.03494989141,2205.24590803941,2195.9391217575876,2205.478126352212,2218.8237181318977,2224.2862345669014,2224.877503252439,2244.5458998958193,2240.2603829505942,2231.8704664089105,2264.8484851752537,2247.052150193217,2252.625635286291,2254.1655291746506,2251.9984726955445,2258.3158250576384,2268.0129792206217
M2255,3152.9081595450016,3202.890040717813,3216.5873335649494,3218.112613523189,3215.8533431275964,3224.6342554660305,3200.5057596662436,3228.698064266179,3223.5298659027485,3222.577873260987,3234.9934526854586,3242.5851000202806,3237.6420175108087,3262.7577037025208,3270.1523787230235,3270.323924907828,3272.364485850109,3278.608049332301
M2340,2108.6830785620186,2255.2501103086147,2195.140582470013,2237.354762920306,2184.2455073325577,2157.4420842811455,2185.0855257782473,2182.970611239585,2216.6882905560888,2156.2073773683037,2215.346993650646,2180.370414256328,2175.742174534296,2235.6801785448383,2192.287341936327,2224.302422028522,2207.160612531351,2197.104218122035
M2549,8024.474141637465,7978.154096515102,8147.3865315117255,8039.929985292293,8199.707919866592,8157.850038328192,7990.36428135553,8157.698457016063,8079.441156862596,8035.402058183164,8076.353493110718,8140.883711288324,8055.023557440125,8048.955246222287,8103.772607271558,8065.524824082854,8130.688618420271,8107.065932597101
M2559,4608.2071893210405,4606.3920032404,4634.323514540763,4618.263715314576,4601.176961302821,4615.0057194481205,4607.299344731742,4614.198694669405,4636.305101221239,4604.624779299136,4613.394730336282,4628.162431479447,4605.859097369001,4603.083049361382,4612.833876544403,4603.827925985487,4598.077810148323,4600.480045921343
M2569,2106.924416613579,2086.7385044217112,2138.4989322543147,2107.6496691942216,2156.6146392285823,2149.1333135008813,2108.16565104723,2147.8028931140902,2132.1835547327996,2132.5920864880086,2139.2756723284724,2150.1481041669845,2143.7905056357386,2141.8748894035816,2156.840782546997,2148.8642692089084,2165.175621008873,2162.3393653810026
M2664,4117.335048892183,4098.89958090148,4134.169422568844,4123.443168206983,4131.463212993584,4156.672640111163,4147.918201660043,4151.114827454965,4153.555479955538,4166.65092116431,4171.000481173997,4143.637724520266,4178.9470785429485,4179.333949528713,4194.272569725577,4198.291510976852,4206.114291210034,4219.476275735001
M3036,10944.245580981955,10987.80848352832,11456.606782865192,11348.411154251608,11667.585660194209,11853.169789314461,11709.336631690298,11950.569624149675,11997.409052891748,12092.03370549347,12355.605114753944,12385.289843827726,12517.842229498707,12637.482414434478,12855.547654606467,12910.217469882276,13108.894839222581,13247.6396796894
M3053,7732.654390446285,7704.996821666096,7728.562280494472,7602.833319463469,7601.41049296369,7488.653460006651,7530.661324319992,7531.189768998006,7476.730128215323,7333.4709920675,7250.029862706861,7320.356248085545,7236.803349176706,7229.127094445618,7232.063498679705,7171.158430065475,7164.566232077333,7121.781852745347
