id,0,1,2,3,4,5,6,7,8,9,10,11,12,13
D10,2537.108666753769,2536.06939830184,2536.044950789213,2538.163911098242,2539.1821617245673,2539.062049394846,2538.6442724764347,2538.588840526342,2537.3318602323534,2538.0625008225443,2538.2729282438754,2537.107406270504,2535.4103267788887,2533.1192958474157
D26,2362.6891559025603,2356.681804345516,2357.8234634183377,2355.146525912962,2359.6662335392084,2357.200712112804,2356.6767183586967,2358.0475667375863,2358.2646429788883,2359.7298481885214,2356.955771751504,2356.4856146229076,2356.468662693717,2357.654222139647
D42,6883.224625819008,6853.529706081439,6900.6905528072975,6924.793208625476,6934.49053445835,6942.5774766627155,6970.622416992122,7002.964891878001,7013.850703602673,7015.85755451221,7033.126096522518,7057.431628965332,7078.097281876327,7094.779712521284
D46,10354.529871988063,10303.381782035274,10265.728215172328,10238.611048816574,10217.986279867462,10186.510875324382,10167.957466760241,10153.474941431985,10141.562826427049,10121.270928295975,10109.447621512652,10098.44328526086,10089.53528859713,10081.404986756397
D62,6058.921291232109,6051.132037639618,6050.3159065544605,6051.850843131542,6047.919831573963,6047.259368002415,6044.502894431353,6049.902290999889,6045.080921500921,6048.354044109583,6048.280885964632,6047.588336765766,6042.307785749435,6041.328700482845
D64,1009.2162179648876,1012.1510924100876,1013.8473463356495,1016.4627197980881,1019.933841586113,1023.741893351078,1025.672154456377,1029.4841965436935,1033.4225835502148,1035.166400283575,1038.379404783249,1041.7515176534653,1044.8418770730495,1045.777905791998
D67,5803.02720817574,5838.363179659507,5873.196520225898,5903.143159932496,5936.270567733791,5965.750752794167,5998.923365590424,6033.004075097642,6065.20069389272,6098.351683766205,6127.962456110334,6162.844273043795,6196.105408178605,6230.294861608773
D77,1923.5013671875024,1925.8466530539827,1927.4643601851008,1928.9455850774598,1929.840831271088,1931.65249286999,1933.7845844615576,1935.492644986241,1937.5575277155137,1938.356519941857,1940.399397971413,1941.9845535278346,1944.2356178977325,1945.135249467337
D84,1744.2751445889473,1744.3536005079748,1744.2487960517408,1743.4822850286962,1743.6400635361672,1743.4361639201643,1743.2116339981558,1742.602579832077,1743.2778225243092,1741.993615013361,1742.6132479071618,1741.5074224054815,1742.1009837388992,1740.942371815443
D85,7587.598710643324,7653.863542309123,7706.875591498262,7755.872458128054,7802.833623728762,7858.771476184699,7904.826641757977,7964.184958572262,8013.838338332383,8073.944272086003,8128.240644536407,8184.945937206867,8243.094204168881,8302.226995030984
D86,7891.529644966126,7933.346456885339,7981.326401710511,8035.54229104519,8071.1036365032205,8115.567255735398,8179.299832701684,8248.092816114426,8298.874424815178,8349.164291381836,8426.219545125961,8487.658820390701,8564.606439590454,8639.268407583237
D91,1988.209405819236,1989.152739989838,1989.3734889373586,1993.4799568290498,1996.2287618855657,1996.9754424994758,2000.7071096137824,2003.4966274014162,2005.8793466027626,2009.910530185843,2016.5436568782604,2017.5546962718774,2020.3276219691172,2024.3955712855375
D126,908.2124462128619,907.1282010413646,908.0229835791671,906.8975513242679,905.9177967767824,905.6819461614374,905.8190507462047,905.4164104212822,904.820532658521,903.9828247143489,904.0542522175405,903.8208308246659,903.4529461179743,902.8580459877655
D127,10434.192997187376,10434.63041087985,10443.327509784698,10437.075258535146,10435.95530746579,10437.37905217409,10433.07095734477,10432.081185996532,10435.42721644044,10431.578467422723,10431.792136639357,10420.000458729266,10422.769189107417,10420.060234504937
D182,6490.984589691162,6490.4171057891845,6490.710956687927,6491.6571685028075,6493.729860420227,6494.318658943176,6497.281200523376,6496.857530708313,6499.926192398071,6500.344736213684,6499.226433868408,6495.599848861694,6496.042210693359,6497.471506233215
D184,9677.287915236426,9685.296845945555,9674.955383795528,9694.053353448444,9692.646168360143,9692.580052353778,9704.759710142334,9696.847783120076,9707.636677033903,9712.29809918781,9711.854740356168,9721.770199240484,9727.231764883625,9738.036182831578
D198,7056.647425830015,7056.239236177377,7051.596472107171,7051.964835613434,7054.711665705071,7054.274816385873,7053.198144845188,7053.763512436989,7053.602755323907,7052.724438069014,7053.354063574661,7053.277130002816,7053.300513467184,7054.18267140241
D199,7020.240276147723,7020.202265991568,7018.771350323558,7018.930026054382,7018.680392686725,7016.1122398203615,7016.378677678108,7017.344369040132,7015.4973421889545,7013.433690789938,7011.919419516325,7013.2031291848425,7012.767279394269,7012.490805521607
D207,8188.103556632996,8187.463480234146,8187.662088871002,8182.204240560532,8180.303716659546,8176.651236414909,8174.081337451935,8171.518179774284,8166.188761591911,8161.756020784378,8157.977876067162,8154.858303070068,8147.888073325157,8142.427113652229
D215,1208.6397697148159,1209.7034759623216,1208.6462940895692,1208.6662816470944,1207.1561291199446,1207.0810788488893,1206.0123587175374,1204.9509617093202,1204.8953068180115,1204.062901675041,1202.9510912522958,1201.4952424368812,1201.4416964338607,1201.3481110497432
D231,1350.5044651031494,1350.831708908081,1350.3629565238953,1350.0123310089111,1349.728980064392,1349.1187858581543,1347.3828482627869,1346.7917966842651,1345.07239818573,1343.9841222763062,1343.6281061172485,1342.1586465835571,1340.9729719161987,1338.8702869415283
D241,1415.0841804593801,1415.7586763054132,1415.3612209111452,1415.4200976341963,1415.1170187443495,1414.5735601335764,1414.2980952560902,1413.5795109719038,1414.1621851921082,1414.1852501779795,1415.026113241911,1414.7022241353989,1415.0614076852798,1415.216335207224
D249,1191.835968378,1191.6479532048106,1191.9790560845286,1192.2144860494882,1192.2372083039954,1192.5172545062378,1193.0831523425877,1192.8327281493694,1193.0858329311013,1193.7734515732154,1194.1648124763742,1193.888629032299,1193.9193252846599,1194.3675357475877
D252,1168.2782255206257,1168.4046778036281,1169.5879441546276,1169.697459358722,1169.5917387865484,1169.751525730826,1170.4630205128342,1169.6711692772806,1169.4151029502973,1170.152944875881,1170.4688849439844,1171.0136182326823,1171.466102800332,1172.0052232500166
D257,1127.0726378059387,1126.6609686470033,1126.9501642799378,1127.2951584434509,1127.5378017997741,1127.2798728561402,1128.2449608421325,1127.7269314384462,1127.7190069770813,1127.628520832062,1127.8483506774903,1127.5174871063232,1127.2694401359558,1127.153852519989
D258,1117.8560739326476,1118.0902163207531,1118.0866893601417,1118.459037131071,1118.4085199201106,1119.0931914770601,1119.148656412363,1118.7650055599213,1118.8923227977753,1118.4383349490165,1119.2923478865623,1118.7646247637272,1118.9021919846534,1118.2021152520178
D260,1073.176446171999,1072.7419313144685,1072.5377161425354,1071.4168002557756,1072.2358694952727,1071.2417683136464,1071.2481275939942,1070.8791915506126,1071.0738037371636,1071.382835764289,1070.7745601463319,1070.8271236783266,1070.511064747572,1070.704604690671
D269,1041.9306155347824,1041.527040295601,1041.6074137437345,1041.9532583463192,1041.3310463905334,1041.0931613481046,1041.7242130208015,1041.7843643975257,1041.4581194722653,1041.6194242286683,1041.5414729547501,1041.5547841572761,1041.8322873079776,1042.385043525696
D274,1124.5219494513444,1128.2113526983676,1127.5494636373342,1128.2682980974964,1129.1023438713235,1129.5098874669375,1130.568780161206,1131.4287250777675,1132.20242777167,1133.0330694960685,1133.610654816336,1134.3380908050904,1135.0272690605564,1136.0419753021047
D281,1090.9660602590616,1092.421936332809,1093.6783555097338,1095.2065437139122,1096.779139491287,1098.5321310100858,1100.5241075582485,1101.6498747766861,1103.0450920590765,1103.9741800852048,1104.9721868969334,1106.7456011827467,1108.5793657115244,1110.114447272421
D285,1014.5275318367551,1014.178034473081,1014.3000959652826,1013.7214731627955,1013.4172631694765,1013.1310761966807,1013.0564580320626,1012.7271086727743,1012.2269631797978,1012.5837590279784,1011.6993933049646,1011.7930220865785,1011.4044053482237,1011.9185896808789
D291,9998.97634088993,9999.734809994698,9999.337843060493,9996.573416888714,9996.564960479736,9998.983232676983,9999.9457731843,10001.52507275343,10001.957094669342,10000.166906416416,10000.449581444263,10002.060024440289,10004.649771749973,10003.422847390175
D295,8483.618035450578,8481.061394045353,8478.814937415122,8480.66272274971,8485.52716801226,8485.371379470824,8481.534029019474,8483.093135380745,8477.83753728509,8479.269022564291,8481.006001611948,8482.119333831071,8482.23564508915,8487.739802271128
D303,9538.53073369418,9539.102087937084,9539.909429757183,9541.676013881071,9534.851026600467,9534.29613485095,9535.87260738265,9529.05958939196,9531.351614015732,9532.97094189145,9533.593911337237,9530.306661023906,9533.201265766795,9534.209215906518
D348,7685.339529764509,7685.421984153439,7684.203869718271,7688.844232536653,7690.309387363421,7696.646745623137,7696.219655363042,7694.62270066785,7694.375943927173,7696.466148014929,7699.9598373064155,7700.527393459679,7700.88457843891,7699.038421736464
D359,7060.3116151539525,7043.672080646788,7039.63397177565,7053.2278863660795,7054.45710025079,7062.873612584685,7061.467984702664,7060.50155628128,7056.937957161345,7058.622009680463,7060.804940185772,7058.1286942221,7056.837080137667,7059.699971234223
D360,7050.0219059246765,7043.34474069676,7038.709630203667,7045.019008671741,7052.164314159647,7057.27832554179,7054.459963173854,7049.592475846523,7048.57924921277,7049.463675923147,7052.121896709574,7049.179348043626,7049.299151478424,7052.078992182111
D369,7029.636392231286,7030.58934831202,7036.963354444503,7038.405192654729,7038.293662723005,7039.219487975835,7041.994242101908,7044.148905766904,7043.526563903093,7045.1397937089205,7048.681848686338,7051.970150626302,7052.891344829201,7053.821259655357
D372,7978.544834529932,7988.608156248933,7985.078332256358,7978.902619165821,7976.24606185605,7980.2447338981165,7981.624543701552,7980.740455996309,7980.028691423468,7977.3975241412945,7978.6929618992735,7981.087180550614,7982.295351674476,7981.442338796609
D376,7277.510388812087,7267.054737279343,7265.758418927987,7271.751973483343,7276.743511328605,7269.714715346734,7263.630561004846,7272.385631086521,7271.5207241014905,7268.146388780149,7263.923737129702,7268.406733255146,7268.445885163901,7266.291553828752
D377,7248.795510886118,7251.026340507165,7253.732041813089,7254.219458041839,7257.330555504396,7256.703454768,7255.001949257139,7260.43759369419,7259.042025834379,7261.346276445051,7261.199232134448,7263.749037133088,7262.87061556517,7264.37763006321
D390,7134.157497882843,7133.398159444332,7138.854389190674,7144.442856609821,7142.937703728676,7144.8165863752365,7145.219427347183,7147.192258238792,7145.649535655975,7151.116561293602,7152.649454474449,7153.43018591404,7151.43866956234,7149.852982759476
D396,7839.721553184163,7838.730891987575,7840.087403460436,7847.851030886366,7856.265547607846,7857.4848107320195,7858.892963729091,7861.867840512462,7860.22732047284,7860.520246417151,7855.082944813598,7851.5967257851335,7851.918504399916,7858.062537898873
D401,6921.045632577573,6919.504512888228,6917.568725849484,6917.565568750177,6923.5622266616865,6930.423196368681,6928.76874059279,6928.907435322626,6928.907776164837,6935.868185030267,6933.907684250552,6937.290607929952,6937.351648026131,6939.052579296491
D402,6949.397871929045,6951.916074552319,6954.65197276083,6954.895037914175,6961.360476984494,6966.756560308237,6965.49817812295,6964.65732753466,6966.621355986591,6973.498317302147,6972.892042332156,6975.859870463818,6976.700005773559,6977.900154985272
D414,6649.409944136994,6656.573475412298,6657.173018400114,6648.039718435449,6650.99883234763,6655.637672897748,6657.735218689693,6659.252149470631,6658.2326380555605,6657.914048663219,6657.59769088382,6663.219357216739,6664.538970891174,6665.412386629088
D423,4667.826063799155,4661.248447659514,4648.702369610486,4640.8961362464315,4633.5875350304805,4620.017765487835,4612.327115234138,4602.228900030392,4594.8034661569445,4591.366274364368,4581.957496794559,4575.332397863635,4565.911749596006,4566.579007768227
D425,1559.6227319341372,1556.852571405311,1551.9540403864632,1547.329448128628,1544.3212247162544,1540.4626156907448,1536.5461381612586,1533.4111003339103,1529.2802392975143,1525.737847262485,1522.8124003011023,1518.817087477146,1513.594684217292,1509.6411225133825
D439,1744.3003484482854,1745.2887975677972,1745.6145216719058,1746.6829650058944,1745.6741959240805,1745.8689915982397,1745.345512387031,1746.3701538746986,1745.6276404276423,1745.3414910088989,1744.6541789393166,1745.0433370760538,1745.0818645341567,1745.1560377837948
D443,5094.218859672546,5094.52853679657,5093.240389823914,5089.011504650116,5088.681106567383,5090.6374168396,5094.187853336334,5092.555911540985,5089.912533760071,5091.557364463806,5091.653673648834,5092.4937200546265,5093.342399597168,5096.273345947266
D445,4903.676142394543,4905.901019275188,4907.004862070084,4905.725144445896,4908.745299398899,4907.571416735649,4906.191772580147,4908.848326563835,4905.247732996941,4906.921265542507,4901.6669145822525,4905.993693768978,4903.2157672047615,4902.568509936333
D449,11534.5255614237,11535.867232683728,11517.189095937847,11508.180401089225,11497.346958768552,11463.581756767215,11426.052017628726,11406.665919787201,11365.690812073106,11316.142990185692,11276.054592911516,11245.298778770484,11223.627174445755,11174.569609627919
D452,5661.312948659956,5688.835639733076,5712.139340298176,5737.693032704294,5761.507715814412,5786.9224071154,5813.739702999294,5844.031554253996,5874.095147748291,5905.168899896741,5937.779849997163,5968.916727222801,6006.232148474754,6044.325535141826
D453,847.1138119626045,840.6636365652084,836.0365149283409,828.1225560188293,822.7589910602569,815.2809204208851,807.8592891955376,798.6132387399673,790.8930248081684,780.2176310205459,769.9053004527092,760.1027452373504,749.2370960056782,738.0944081449509
D454,2411.3977886885405,2408.3317828172444,2407.330745431185,2401.98477981627,2396.3138215881586,2393.631191737056,2390.2346806561945,2385.101952291727,2379.8349170339106,2377.4244089853764,2372.403435983658,2367.1211157995463,2362.8891957962514,2358.8211502486465
D458,2753.507353401183,2738.2293465971934,2723.15210636258,2707.070563101767,2687.8566852152335,2670.515531557797,2645.1564099669445,2625.9232547283164,2600.1875195026387,2575.2905841827383,2544.91652997136,2519.6387494027604,2489.679393351077,2459.6913563609114
D460,9964.063779669392,9965.926451981411,9961.693248106913,9960.515685839342,9959.733025818245,9963.176798357128,9961.044007162272,9959.269066345783,9955.970981846816,9959.48448875367,9955.527563511581,9954.207258096645,9949.14063268971,9949.13716813316
D467,9222.188859767117,9226.472428074834,9220.682176951279,9225.003705901929,9223.052939531324,9227.778567827922,9223.11317418682,9218.509339285525,9219.155577904336,9218.611443937649,9217.293414584517,9214.10811231282,9211.014420927087,9210.827222557149
D468,10931.057257984236,10939.565861378147,10953.870878580774,10949.69959998993,10970.754387976536,10979.667125160568,10970.802928054814,10999.562062576919,10993.097276652208,11008.863484896092,11011.495875665656,11021.347888323187,11029.375966382719,11017.672112421933
D471,9450.350954106552,9450.224663303447,9444.56294121382,9443.954344747792,9443.793920529895,9446.894795475397,9441.831415542354,9438.735123412807,9438.040437022357,9442.838919032869,9441.843308326574,9441.426554879006,9441.230319862912,9442.670649414238
D481,11944.821554792554,11947.829915105087,11936.496192703908,11946.34552036856,11941.330909893666,11947.626992974443,11938.319530951509,11936.122933329305,11935.693118285684,11933.833246362858,11930.066303683121,11927.735829654392,11920.14218182799,11919.165812991752
D485,4751.358224702391,4749.690106280579,4746.139564141978,4735.171214071042,4721.700671605869,4721.802525933078,4707.157304831107,4695.917658081877,4683.560376813045,4671.772323453519,4656.3575265453155,4638.837833592944,4626.804769546307,4613.909565575259
D496,7065.18532664736,7102.036097252101,7128.367320152237,7161.200625297255,7189.571101023993,7218.076613831272,7252.951279005714,7290.657288540939,7326.829664142994,7365.989973220519,7406.590687649691,7443.303241960404,7486.652527116487,7536.447996550532
D510,2755.6124910645713,2755.2441983426097,2756.7653140112693,2755.8345457965097,2758.4260013276985,2759.001699904849,2760.2599351335693,2759.2815507127493,2760.5443992930827,2761.4059552728195,2762.9785428572923,2763.6679284545767,2764.577932928945,2765.003760004132
D511,1454.3917450685715,1454.1845968889268,1455.0693675544483,1454.4640691695972,1455.8871008668903,1456.0503242355176,1456.7551216414,1456.0002136630337,1456.7822026772328,1457.062005014911,1457.9101444480514,1458.0895011769578,1458.6567748875802,1458.6697932972234
D516,1034.6716369883552,1033.8146078910868,1033.816291863877,1033.9620815966139,1033.8395886683506,1033.8112469315283,1034.1046280310738,1033.615784890456,1033.5990821027378,1034.420366648465,1034.4141023978677,1034.5729426947744,1035.3125304377265,1036.4055604878465
D529,15510.922895167676,15528.19096835941,15531.303435593954,15539.54741480949,15541.080168191784,15535.58053017967,15532.487287985434,15531.611792215357,15536.2832078566,15549.379863229153,15555.660122515616,15557.953531500716,15561.766349395839,15571.371671648245
D552,1482.027980871466,1480.358067660487,1480.0162067847928,1479.9816425779293,1479.6444365400066,1479.313546819163,1479.5977655088539,1478.7450947310806,1478.3446693721476,1479.429795679431,1479.3043042953182,1479.279456588644,1479.8014043155977,1481.1122084352971
D557,1871.3706375194743,1872.1017553065803,1872.6191397142231,1871.9991373123917,1872.756882947515,1873.4071038402133,1874.0843917499653,1874.4593123792727,1875.2195886087038,1876.487263376679,1876.2148020021334,1876.4051711182778,1876.6999330296321,1877.5630356667054
D559,2149.704071717675,2149.2374412655886,2149.197656693617,2148.794966032991,2149.703923548198,2149.449048683506,2149.908995174224,2149.772357477642,2150.297639950653,2151.133153788231,2150.6692708112855,2150.728332469649,2150.6213476363964,2151.315865932948
D595,1683.2177183081599,1688.754094028172,1693.099477103086,1698.0978955035325,1703.8973336498466,1708.1826087145557,1713.0879243850748,1719.6821189375087,1724.659498159428,1730.360153861399,1734.8841330667128,1740.0005182541117,1744.2064526628556,1749.9028311394782
D596,709.6278501885012,709.0674820599465,709.1548763227161,708.4217043175806,708.6435455809443,707.9960576565334,707.6148951378435,707.3488693192938,707.5314850102018,707.2561515150542,706.6006786968316,706.3841849835686,705.4882051699608,704.9092033483444
D605,1129.1503450047258,1127.189384000918,1125.0694148729392,1123.4347749740145,1123.1404742154741,1120.430072174134,1118.5523065441428,1118.0489374722754,1117.2209125370705,1115.6729593829436,1114.0581538587946,1112.511456685872,1110.8127060074783,1109.8143967869541
D606,1255.343385120695,1252.7201678565448,1250.5873625474685,1248.9011868637442,1247.5309027896333,1244.2663563712365,1243.1178468650369,1242.8454532816531,1241.0239092883892,1239.5263399318612,1238.0498695747476,1236.0928774239783,1233.675830175371,1232.3421867152756
D613,1004.7282387094034,1018.7838551321992,1032.6734179182192,1053.1798650167789,1068.6319979573648,1079.835729183237,1093.1546976295842,1112.1727282968714,1128.9981990578563,1145.7506931387752,1167.0817948304386,1186.033548909874,1207.863445304371,1230.4647577214025
D615,1205.6877759450292,1203.2299837051294,1204.5550253849474,1203.295858287891,1204.9929808221468,1203.9698363880623,1202.640410050383,1204.0658147283643,1205.0659958239708,1205.48264096218,1205.9249926018624,1205.979109483682,1206.6208129963172,1205.5605618343106
D618,1234.1841441139902,1233.7284849046441,1233.8591922132955,1231.496745624228,1232.1679729774116,1231.140092767897,1228.8241892800522,1228.9790204215249,1229.8412566270047,1229.04172322429,1228.1966125414444,1228.52907908901,1227.2395345728921,1226.1441940507939
D625,1201.6172108915694,1200.9389064145623,1201.3011661269086,1199.018352974033,1199.3887606159387,1198.5249359980246,1196.3858285344534,1196.2935453721948,1197.1062657957716,1196.4792530482516,1195.4820273458286,1195.6931476961067,1194.572715124907,1193.4370615834832
D627,988.8937910061227,987.148962495208,986.9648207327564,985.459984578886,985.5027137358314,983.2762741747814,981.9624327203243,980.9180675142173,980.5355027974271,979.6194193123263,978.1277014451205,977.5937741713458,975.9534943728545,974.5978398978289
D640,1551.677150995948,1551.0374606763687,1552.6225304861423,1553.237034438934,1553.754116388281,1554.2799253573419,1555.009894728598,1555.0221815602158,1555.126669927244,1555.1218958096797,1555.717418859929,1555.2993776438345,1555.6045400738456,1555.5511294795067
D643,1143.5340836497828,1142.5081201605003,1142.093742980211,1142.491330309007,1142.969215614978,1143.6068662433713,1144.0912166104204,1144.0639123864532,1143.9910971913082,1144.037767795982,1144.1614783532914,1143.8590134528656,1143.8025420646006,1143.7621004445098
D683,8020.546268314123,7995.556674802303,7971.158208370209,7940.268780618906,7910.224228572845,7883.938730108737,7851.145830273628,7810.043556433916,7773.252864873409,7730.8575452208515,7681.119955480099,7636.626027476787,7578.8621185362335,7530.36396574378
D685,17809.92709348794,17817.113824176056,17832.48696228114,17824.208906445674,17834.66155127583,17830.018753709574,17826.986701460166,17828.034633976906,17843.3184336542,17845.37709927479,17842.762942509256,17845.283533994065,17856.63821192673,17848.165164407204
D689,16949.44605423835,16976.92307251629,17011.862256407825,17044.10527200939,17090.019777695386,17138.993659265732,17173.68201797087,17218.881770638756,17265.865390092593,17312.153424830205,17357.990904541777,17407.641656692173,17453.74958600601,17492.331567531655
D692,16678.00169409283,16704.98206249156,16739.413504946482,16770.98469027059,16816.231433136214,16864.379930745665,16898.36050310912,16942.801795398424,16988.964752675496,17034.382673446187,17079.41856665969,17128.22688513881,17173.520992745573,17211.440187204946
D705,4259.066925096511,4228.5229416370385,4194.414893126486,4159.222677278518,4122.579802310465,4091.352361202239,4051.340823435782,3998.250841808318,3957.998878228663,3902.9179547548283,3850.5906722426403,3796.4516416549673,3738.237078368663,3679.05000617504
D727,6158.550996851228,6147.049725893111,6134.218912800183,6113.739353307825,6094.987888260779,6078.860041204334,6059.144336696398,6035.82481491141,6016.717357088688,5997.3177457925285,5968.272636588041,5948.308224798468,5918.110904854275,5895.077329943897
D744,1115.9625146210194,1116.0551752203703,1116.207693758011,1116.5974941015243,1116.3095075982808,1115.7070114797352,1116.032739136815,1116.5991118836403,1117.52697378695,1118.6440310513972,1119.0052860552073,1118.7508685308694,1118.99413187325,1119.867691642642
D754,931.4450752317906,931.3254310709239,931.2204919552803,930.5457165592909,929.9987898558378,929.9960287153721,930.0361204749346,929.6399520409108,929.7860084825754,930.0522455352545,930.1703750133514,930.2603408586979,930.797043453455,930.9158671611548
D759,1105.6834107255934,1105.493006415367,1104.7519545078276,1104.5777820682524,1104.7244645690917,1104.1152928876877,1103.3727964925765,1103.8258443832397,1103.7254152679443,1103.5682490634917,1103.6964808416365,1104.2754374170302,1104.4238622379303,1104.4806142187117
D760,902.7174310591129,903.2992354732532,903.9654909183524,903.702322175685,903.9068627304736,904.6293350148125,904.736868784897,904.8081039621013,905.7059252929944,906.4102354162317,906.8049278269019,907.4410433954226,908.7734932160132,909.5261188323489
D769,10234.840850608813,10225.08358412357,10231.599051372134,10233.594977060953,10229.417800681973,10231.710930505165,10231.98009671148,10227.90034996277,10238.114701641418,10235.850214930468,10230.846408833955,10233.905414211904,10233.898527635209,10229.708160312337
D774,5013.405533624551,5004.555397092579,4992.0515678685115,4969.90212951149,4958.441309834083,4952.731759123653,4931.5913857784335,4914.376572910652,4895.653469474133,4867.879588609114,4844.42313046583,4816.06585423444,4789.788668094059,4755.248356317156
D787,10930.805123841761,10913.598579800127,10900.36150548458,10879.606566190718,10852.054942846296,10829.87218430042,10813.436398243903,10782.124189841747,10766.964186727999,10740.917722845075,10713.55515334606,10676.510515058038,10638.24495910406,10614.610584318636
D789,1702.5034757930318,1689.9034409939873,1670.592974493541,1653.040571217673,1637.9501043342125,1627.5581412462614,1609.091767223212,1583.538996212017,1558.7044442386073,1531.3390031430029,1498.9339967629403,1468.9529796354022,1436.7349323347635,1406.860352306897
D790,10570.713523578645,10558.616425037384,10517.041386508941,10495.870950078965,10468.498797512055,10448.640559101104,10418.00410194397,10400.245997142792,10369.725700092316,10341.71261100769,10310.130425548554,10290.08766732216,10252.212276792527,10218.836291456222
D801,12093.420396232605,12116.618720936774,12138.599304008483,12163.880729436874,12172.322890830039,12196.023793911932,12216.20549299717,12250.117402291296,12275.408070540427,12308.975684762001,12336.201568603516,12360.81520023346,12387.224249792098,12415.359396123886
D808,16642.9150909359,16643.06085599466,16659.387976982438,16681.68706855774,16710.660189676873,16721.577564919655,16723.95181763712,16748.519142589557,16767.88859434154,16775.613592780337,16791.1155076329,16811.148990261132,16827.440410788684,16841.961723084023
D823,10363.455685138702,10359.225419521332,10328.825721740723,10308.49198627472,10279.300566196442,10251.966193914413,10225.79740858078,10194.602110385895,10145.830511331558,10109.963162899017,10058.53309416771,10024.325510501862,9963.016413211823,9925.191111564636
D833,1750.7569859564321,2238.0935188531894,2218.167766237261,2195.7528456211107,2163.0381548225896,2143.882356715204,2100.848041951658,2055.016825556757,2023.306612074377,1975.715233761074,1934.3058270216006,1902.2866390466706,1848.1366877198236,1808.1753662526626
