id,0,1,2,3,4,5,6,7
Q16,1775.2502728210081,1790.261300980582,1814.2426339110805,1835.6513287270727,1860.9485228365854,1870.9789350257458,1896.0260004061447,1926.496321486266
Q44,1252.0082009697956,1272.225273607179,1265.4828886749754,1262.2891915165312,1277.0013488027985,1294.702563177571,1296.723457792117,1297.3881750187486
Q49,8466.982153848177,8622.076084546476,8695.059184809148,8656.459053392835,8728.589045273919,8786.276314821369,8899.501212423784,8904.084055378673
Q52,5702.600959250926,5741.989327436155,5779.456507851042,5789.620269468439,5835.947357981278,5853.634111715701,5890.484239310758,5900.675201870463
Q57,1417.2699401072266,1427.597273783713,1432.2984447883664,1439.2028394638983,1451.8232681067366,1461.649541100205,1467.2320932328917,1470.9044862003661
Q64,2754.103446052525,2732.555110491128,2790.75372693323,2796.5131683056284,2826.669423277741,2814.576745936086,2846.713261356139,2852.4401824297092
Q70,10497.70680822841,10539.97011611662,10578.497551834154,10612.007694034135,10652.119166447794,10707.70794900409,10748.045996758035,10799.521942308107
Q80,6804.973626162633,6808.764468303382,6788.039556044172,6792.772213986505,6786.934814775484,6792.802790185535,6785.853071758231,6786.740006644051
Q119,3017.815756228188,3034.714550508123,3062.9035077859007,3085.54413945845,3110.8290821428777,3131.979690256759,3158.414957543746,3180.144655365372
Q125,1291.7655786532348,1299.9277049680773,1302.8974808021455,1298.0764617907132,1307.0899141942036,1315.7199195282274,1308.1948122071012,1309.817870125678
Q134,1105.7888562267399,1100.428728276391,1090.3184786809056,1087.3893521382624,1081.19604599638,1081.7624176446725,1078.7139473316222,1075.363906879994
Q140,6940.593283862083,7021.949990011091,7033.057043401984,7085.227354231908,7114.313565326306,7199.729849106064,7211.100003728538,7252.21516449477
Q155,7296.887208972792,7696.364627312846,7634.987710313242,7346.781843687557,7483.933655842427,7902.559726289405,7808.104622469532,7535.495808211423
Q160,1238.3372116088867,1215.2262645959854,1247.1591758728027,1193.6252090334892,1237.5820416212082,1215.821133852005,1221.4284467697144,1195.6873494386673
Q171,1185.6043981313676,1192.204255287468,1199.5769122930683,1205.9371253985603,1212.8206052963499,1219.7584935059933,1226.5242286003538,1233.140769096517
Q174,1155.2689445018718,1162.9254964745571,1169.0971374822661,1175.5523659457351,1181.7471447612904,1188.8010601582769,1194.7650452593089,1200.8109865084984
Q185,1149.5825244832888,1152.7408283596951,1155.6798934477492,1158.3933461083486,1160.617219668441,1163.5710260811848,1166.123862482157,1168.7803078968561
Q194,1166.8608044982007,1173.8263942119836,1179.9763556952048,1187.1017683796163,1193.2748235632464,1199.783351211428,1205.8990741773648,1212.573875449251
Q195,1164.8309888839758,1171.6232594407018,1177.5879633737497,1185.0619434584448,1191.0341711665938,1197.379921871645,1203.316251609584,1210.2118930712422
Q210,3606.5276559183917,2528.4096657048585,2651.575571345439,3392.7444068494246,3275.6246073277716,2761.7433415065493,2889.522132250969,3314.1384900744624
Q230,10260.890212403016,10350.821985706945,10478.618781322635,10602.83615256167,10711.486257992226,10816.108021894535,10923.845918135024,11038.089172823056
Q234,6892.710545212199,6546.254696403973,6624.633985144043,6622.566517518051,6691.9739809544635,6654.236131814592,6669.263393037223,6781.643907018038
Q267,10180.200524569347,9942.21057804556,9926.86932868917,9936.185662102911,9914.780303286156,9720.182687592998,9633.554065981747,9662.758975915962
Q269,5877.232210988709,6067.3471694396,6139.212252736208,6366.86541757106,6501.43492482666,6652.482474162645,6748.758759873635,6970.072508884104
Q279,6706.085825788939,6770.624001265717,6823.134995542459,6884.147214494474,6981.505916266339,7032.754342966343,7081.427812905613,7153.555526290392
Q308,4764.95473775406,4612.891438042356,4710.138121664539,4707.38351871012,4764.623547092229,4690.951074536697,4742.696586574156,4766.008686656185
Q309,8784.856369934165,8589.153388832221,8760.87439345117,8645.13474109289,8707.14836183704,8739.339586660797,8904.903562505373,8874.717419607723
Q324,1917.2538618421545,1925.280767695697,2014.6773741574932,2019.6877527207012,2011.2951603738272,2021.3197463144595,2091.6932988011504,2103.419988432883
Q328,12801.863969255131,11093.087467504667,12097.912433242123,12835.054256128513,13187.162808586849,11677.64974684397,12530.17763613714,13357.051404680073
Q338,2101.2679123072294,1986.8036105271594,1967.3864592074096,2080.976321466016,2028.3945077779567,2047.9871226080777,2083.3648476009594,2246.440373787913
Q342,3103.0372058474322,3184.2697414223658,3173.220770001098,2891.972317091918,3025.595953877223,3068.906674776185,3133.0725551219375,3017.984317089739
Q353,5131.082594680786,5633.201461791992,5248.96291770935,5377.866343307495,5403.2200191497805,5924.8759490966795,5255.320234298706,5257.805272483825
Q367,1046.8365019440646,1046.3929443903626,1062.099841179026,1064.9616557144716,1068.2488815636893,1068.2726521709883,1080.5434013890417,1081.7115308399057
Q376,6963.5586425448155,6748.201509359361,6597.02739880332,6539.474578176741,7044.527033706256,6865.291754888192,6727.716674836815,6719.506039458926
Q417,1437.700918674469,1426.734679698944,1442.143310070038,1429.6829364299774,1440.0160751342773,1430.9926960468292,1440.1189897060394,1425.991984963417
Q428,1526.0605167942167,1521.0110999845585,1539.6352204662262,1522.1460374302621,1527.9041246720253,1515.7857718283328,1537.1047201587094,1523.3563900110446
Q436,1039.363456537695,1030.1448954772386,1044.6673176799982,1041.156761331109,1050.5507145351926,1038.8956255006883,1047.4649625888255,1043.3239934849862
Q440,6658.688438812965,6811.008029387183,6755.221358907218,6786.325883133388,6820.179250588515,6911.276641679791,6906.911047547927,6940.638060353941
Q443,9210.904268421811,9380.01517591722,9382.241213034922,9244.924999111621,9436.678867618495,9556.894429180325,9632.398103087065,9552.297667271368
Q465,10377.328157112814,10353.404795385148,10596.125290745993,10186.599815410058,10795.979395841441,10623.180032147236,10788.297301395682,10562.726693284907
Q467,13303.10252753053,13130.923716154812,13522.641197020259,13261.478832440143,13823.657478092726,13538.280117755947,13934.075539843909,13737.588620661223
Q473,13418.426818987551,13340.303069491234,13699.42529970084,13500.019251722031,13859.132380108902,13491.359331634296,13992.671296525366,13842.20045817341
Q476,9737.013666741785,9828.28048178051,10225.46540040598,9897.74352001855,9941.43047565697,10075.15236778959,10450.319509554296,10186.330883267183
Q492,3928.6809223026075,3946.0526523462895,3987.9864507242046,4015.678446469311,4042.3089850930337,4057.0161888976895,4104.962763298754,4124.216996845997
Q508,6966.992256792465,6932.441266684415,6940.316361730073,6938.579137036621,6968.481954523016,6918.530949906129,6903.46587017722,6917.9052151703345
Q514,2869.67576431036,2820.8312055408956,2875.6818840622905,2866.7721982359885,2897.6037697792053,2833.299940407276,2886.582908129692,2883.140295445919
Q527,3638.7997788190864,3682.2922337056425,3725.480734706157,3774.029505253191,3789.680159688468,3848.1263947492803,3862.3088288314307,3913.555988074171
Q547,8308.829607113508,9040.956136957273,8602.66698368427,9116.611085864026,8798.32446688116,9258.037704003158,9014.991478909329,9332.551460581837
Q556,8666.693221837386,9649.122905289816,9415.279698591117,10341.498630504073,9873.352709043207,9698.137779371016,9797.424282208589,10252.886180784635
Q558,7959.72665991253,8089.867666795485,8185.726342900957,7830.320233127729,8104.8057049113695,8297.157667918746,8350.02662649204,8054.1192760555095
Q560,8512.387710380894,8808.553838495915,8520.042702221548,8844.577363469045,8668.012386360391,8854.443494640032,8708.277151590451,8849.102746271634
Q561,6943.955326637899,7160.983092917452,7418.359414615328,7832.921237829212,7240.030004288286,7490.226226338273,7593.961712603881,7899.565785304147
