"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
"M62",4298.99906471572,4264.7883581254,4251.92725464604,4247.09227755283,4245.27462609474,4244.59130190119,4244.33441439318,4244.23784062571,4244.20153487992,4244.18788617166,4244.18275510403,4244.1808261409,4244.18010097042,4244.17982835131,4244.17972586343,4244.17968733435,4244.1796728498,4244.17966740451
"M124",7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177,7356.96397098177
"M145",18142.3453751,18138.2113106809,18149.9670511432,18185.7337989336,18209.0254329245,18238.7986135737,18265.2042540338,18293.3595273397,18320.6057646956,18348.3242990596,18375.7974476786,18403.3980884536,18430.9324896439,18458.5013061482,18486.0522418967,18513.612467737,18541.1678668347,18568.7257737057
"M161",9891.47674498203,9864.75341252815,9846.21560991757,9833.35605633374,9824.4354673163,9818.24731250212,9813.95462959414,9810.9768232687,9808.91113831086,9807.47818603702,9806.48415632727,9805.7946043569,9805.31626662194,9804.98444683385,9804.75426559637,9804.59459036303,9804.48382468804,9804.40698725683
"M189",2225.06365580602,2226.14305723098,2229.71247583525,2233.28189443951,2236.85131304378,2240.42073164805,2243.99015025231,2247.55956885658,2251.12898746085,2254.69840606511,2258.26782466938,2261.83724327365,2265.40666187791,2268.97608048218,2272.54549908645,2276.11491769072,2279.68433629498,2283.25375489925
"M335",2828.29699360904,2829.46481826798,2831.37453219082,2830.71730092833,2832.07594764635,2833.58484661339,2833.09560157794,2834.64756392176,2835.7915551814,2835.52442957653,2837.166050386,2838.0103978673,2837.98831456537,2839.63530259656,2840.25102461344,2840.47321967091,2842.06184228516,2842.51908971567
"M486",9387.88561082928,9408.15129296441,9439.57781791423,9462.09857024052,9481.09316305105,9513.6998037604,9545.57842499072,9566.09258001386,9593.54382389504,9629.70890627199,9655.70998809337,9678.22584062892,9712.51267530519,9745.05733234989,9767.06238007556,9795.65070301572,9831.59869619155,9857.84235281826
"M510",10425.1450182101,10451.4991309457,10477.8532436813,10504.2073564169,10530.5614691525,10556.915581888,10583.2696946236,10609.6238073592,10635.9779200948,10662.3320328304,10688.686145566,10715.0402583016,10741.3943710371,10767.7484837727,10794.1025965083,10820.4567092439,10846.8108219795,10873.1649347151
"M552",955.146104988447,893.996973265461,919.302010435233,984.750668497613,1037.49577647636,1028.88986037038,959.027401392004,910.876036462471,928.052706542435,984.719609007904,1027.21800988109,1015.03152277063,960.795739380927,923.049135375213,936.91630201454,984.055425691112,1017.49656008355,1005.45955616621
"M577",9821.73285410026,9848.26563760543,9872.96949124176,9896.62806029273,9919.68921996075,9942.40894345356,9964.93352662037,9987.34658163171,10009.6958951821,10032.0087787045,10054.3008414466,10076.5810045303,10098.8543666264,10121.1238417677,10143.3910954058,10165.6570793925,10187.9223377379,10210.1871813591
"M671",973.801361732912,987.364320614328,1060.09653847817,1153.62295245451,1210.39099823307,1265.58198074401,1272.03061639216,1244.12277269098,1202.92293911831,1142.45016965248,1095.63181776919,1066.57036349399,1057.95370578933,1076.52110743175,1107.51483254271,1144.86370615681,1178.64674655025,1198.04546343201
"M924",2208.69858901249,2221.6957914725,2222.30471356883,2223.52479211158,2220.17860950178,2220.43013874595,2217.3760710572,2218.1190389336,2215.68389570287,2216.83657477351,2214.8182970754,2216.17956587303,2214.40652746728,2215.84777478611,2214.22207746251,2215.67619329139,2214.14733891723,2215.58199479551
"M981",3150.31477337212,3171.92633669059,3172.49498430602,3214.96923119166,3225.76316364539,3219.65849558397,3220.00414240618,3207.04954909088,3223.94266674871,3232.36852692805,3245.75987796658,3253.22242482888,3250.95962908501,3256.74932834397,3258.16115216011,3268.26651371364,3276.21385277478,3282.33777299357
"M1453",2893.44714611017,2891.30623685542,2887.78067813966,2885.81960544495,2887.35507252558,2890.76354415605,2892.57923049638,2891.01669840619,2887.72387787639,2886.04710523427,2887.63180923381,2890.81054034607,2892.3546964875,2890.75242027648,2887.68610287323,2886.26844165002,2887.88397252998,2890.83965486644
"M1638",4155.64530604405,4236.17994135545,4186.51713751463,4106.87585271496,4021.34162444256,3952.64855023173,3916.66244660891,3919.22507146318,3955.87051362744,4014.14796679821,4077.66560813503,4130.6443985636,4161.78526318408,4166.5647337222,4147.57014613573,4113.02045594424,4074.05454938842,4041.60841518467
"M1730",1180.99729726625,1171.48938470651,1166.95614029795,1153.42376864424,1148.94521664456,1155.26529624243,1157.17695797546,1154.22941650415,1153.41918995574,1154.79198028242,1155.132532238,1154.49401672103,1154.35229577756,1154.64889894258,1154.70716380317,1154.56956028618,1154.54596750817,1154.60972679113
"M1744",5373.73423519271,5406.23700146185,5405.85231202098,5432.18917320772,5436.30794958892,5447.35482372085,5454.6851582576,5462.33625010132,5468.91424726126,5475.02181824697,5480.51630606778,5485.52290320506,5490.06121498206,5494.18376717668,5497.92542127988,5501.32256062352,5504.40646679898,5507.20618383896
"M1903",2429.21605569107,2426.88781005396,2459.18506024466,2500.41532635826,2540.38363295113,2576.78392877593,2603.56756153804,2609.26775101002,2594.74889616421,2568.58937199409,2540.35422550602,2516.57268117654,2504.53444005535,2508.84738956862,2528.98930266027,2559.12743628504,2591.9453295263,2620.07957320998
