"id","1","2","3","4","5","6","7","8"
"Q92",7184.32247801036,7198.01190517238,7195.72969284545,7183.04019917489,7179.205355496,7188.33624401578,7189.55627899006,7181.03411873354
"Q95",5732.44241980148,5702.53197903413,5685.02177048432,5667.51948321474,5651.34626452376,5634.94695300886,5617.71226426385,5600.76491587038
"Q166",1176.26923076923,1182.53846153846,1188.8076923077,1195.07692307693,1201.34615384616,1207.61538461539,1213.88461538463,1220.15384615386
"Q177",1172.17252247213,1176.93980122016,1182.31901251663,1188.6003534202,1194.88169432377,1201.16303522735,1207.44437613092,1213.72571703449
"Q208",12396.6776942407,11893.8497258276,11289.3525754969,12528.1806569943,12937.839807837,12690.2426563631,12880.5181379751,13549.8476810172
"Q211",1177.48312324064,996.878615867158,1106.52513204022,1039.95780942059,1080.37139113213,1055.83596560379,1070.73162890218,1061.68834637004
"Q375",7781.91788018343,7943.22921143269,7880.78213292809,7745.54498446146,7943.43764958995,8091.35897940157,8052.80254783127,7958.34182265254
"Q464",6629.22212225759,6521.57653562842,6263.30541509597,6269.92171913698,6782.01938636005,6701.61673330404,6451.53769243135,6469.98868272245
"Q495",3677.3870967742,3677.3870967742,3677.3870967742,3677.3870967742,3677.3870967742,3677.3870967742,3677.3870967742,3677.3870967742
"Q577",7047.99304966419,7064.19039691289,6721.96330097608,7131.17646097101,7209.65485330295,7166.64957723579,6908.21984681123,7254.48186567025
"Q604",7925.01677072229,6625.44701320889,7473.39278780698,7724.78548168736,8034.57829015036,6848.64732329818,7566.47120543615,7873.64521431125
"Q645",1072.47151176945,1071.19192527499,1070.64220290913,1070.40603702207,1070.30457794077,1070.26099016733,1070.24226445083,1070.23421970729
"Q715",2584,2584,2584,2584,2584,2584,2584,2584
"Q808",972.421478418776,954.392323088166,954.392323088166,954.392323088166,954.392323088166,954.392323088166,954.392323088166,954.392323088166
"Q834",6843.30551724138,6912.29103448276,6981.27655172414,7050.26206896552,7119.2475862069,7188.23310344828,7257.21862068965,7326.20413793103
"Q839",1168.1959503853,1162.09602668781,1157.32810862575,1153.60133370627,1150.68835342437,1148.41146407472,1146.63176609915,1145.24069064583
"Q951",1075.31401271516,1068.41139258351,1063.10321163698,1059.02116968424,1055.88204035317,1053.46801985282,1051.61161498334,1050.18402187098
"Q972",1171.1,1171.1,1171.1,1171.1,1171.1,1171.1,1171.1,1171.1
"Q1068",10709.0850344828,10789.0340689655,10868.9831034483,10948.9321379311,11028.8811724138,11108.8302068966,11188.7792413793,11268.7282758621
"Q1258",3887.84986283482,3852.29624058674,3839.1870731361,3869.27405840384,3906.87413918308,3936.01273293958,3950.29496573568,3944.38373194093
"Q1289",3402.59926285601,3485.04723750037,3457.0087591279,3405.38537377706,3512.62802759464,3583.61169397115,3555.77947993968,3515.947038106
"Q1606",7326.67141279203,7326.67141279203,7326.67141279203,7326.67141279203,7326.67141279203,7326.67141279203,7326.67141279203,7326.67141279203
"Q1637",2181.49,2181.49,2181.49,2181.49,2181.49,2181.49,2181.49,2181.49
"Q1750",3328.16130269267,3460.50478367594,3460.45646028396,3388.34018646121,3274.65641950436,3228.54192027399,3270.08963831053,3338.66132738702
"Q1784",2561.53166666658,2613.54333333315,2665.55499999973,2717.56666666631,2769.57833333289,2821.58999999946,2873.60166666604,2925.61333333262
"Q1831",1347.50801572693,1358.01603145387,1368.5240471808,1379.03206290773,1389.54007863467,1400.0480943616,1410.55611008853,1421.06412581546
"Q1877",1401.77016506082,1412.7684001677,1423.39460042465,1435.12600818883,1445.1642110494,1456.77495122356,1466.92522220267,1478.43188088162
"Q2001",1322.59662135301,1358.81788313557,1379.63272286389,1415.28925730962,1438.72906935817,1472.86631901399,1496.40383433631,1530.22612113754
"Q2273",13252.5043453755,13313.7335894745,13395.4903991149,13472.9094888603,13554.579078056,13639.6524963232,13725.4754180797,13813.0591701379
"Q2572",10097.4972372992,10195.8257342484,10981.7985279944,10355.2836448481,10387.5339749714,10443.0026811102,11215.5778966092,10681.2779677259
"Q2914",9065.53998443613,8926.92858766264,9470.74756597306,9432.71095497479,9622.19829948404,9467.38725144366,9687.46285674009,9655.79626186591
"Q3061",2464.30673101398,2794.94388341764,2749.97347539274,2645.63513652396,2632.13184228953,2658.11375160948,2668.42893933988,2663.70227807993
"Q3107",9890.28029133346,10083.3784149689,10020.9972976629,9928.51747316205,9850.45915995185,9885.08619901757,9864.77945011651,9885.09885518478
"Q3163",10296.1772170493,10361.7405459624,10422.4215543986,10485.8476111094,10549.9919008677,10613.2199811628,10675.7423531919,10739.3898592211
"Q3257",1325.85961768846,1294.39245865738,1298.08793976428,1319.28320394366,1305.72229671975,1255.01366520572,1218.67653350458,1226.60923547704
"Q3286",3186.96952657234,3344.83656606168,3232.57808510957,3247.18914207556,3261.80019904154,3276.41125600753,3291.02231297351,3305.6333699395
"Q3343",944.077360091568,1019.7483014733,945.608774673381,877.292402780179,877.292402780179,877.292402780179,877.292402780179,877.292402780179
"Q3390",7262.4848813229,7811.35358652228,7871.47145959835,7963.95431343861,8176.32351075678,8216.72028608951,8268.41141246016,8343.80596653828
"Q3649",1274.46582323137,1283.73738129985,1293.00893936832,1302.28049743679,1311.55205550526,1320.82361357373,1330.09517164221,1339.36672971068
"Q3694",8759.28983384827,8607.28902447443,8607.28902447443,8607.28902447443,8607.28902447443,8607.28902447443,8607.28902447443,8607.28902447443
"Q3754",5391.89777258396,5418.84074766802,5445.78372275209,5472.72669783616,5499.66967292023,5526.6126480043,5553.55562308836,5580.49859817243
"Q3856",2052.30961156177,2031.96419481695,2024.49264501792,2035.9528905587,2047.41313609949,2058.87338164027,2070.33362718105,2081.79387272184
"Q4085",8919.88467571142,9079.76935142284,9239.65402713427,9399.53870284569,9559.42337855711,9719.30805426853,9879.19272997996,10039.0774056914
"Q4246",2464.20814223213,2446.24270102304,2479.23678815178,2543.19852781795,2557.10569705269,2571.01286628744,2584.92003552218,2598.82720475693
"Q4304",17324.3761940045,16883.5058739078,16504.5543795918,16515.6474892677,16975.71616351,17668.2826412236,18342.8729794514,18935.30364748
"Q4349",8728.36632796468,8805.15449025896,8859.70615429637,8914.25781833377,8968.80948237118,9023.36114640858,9077.91281044599,9132.46447448339
"Q4592",3081.14525585704,3081.14525585704,3081.14525585704,3081.14525585704,3081.14525585704,3081.14525585704,3081.14525585704,3081.14525585704
"Q4636",969.536352308797,967.925463102008,966.23431793573,964.543172769452,962.852027603175,961.160882436897,959.469737270619,957.778592104341
"Q4650",10049.9136835722,9988.80784678446,9977.04019469764,10084.4670107913,10140.1864145675,10097.9722949457,10088.4107324298,10150.8468937831
"Q4708",10602.8251484063,10638.0429791994,10688.5298187985,10738.0779666041,10791.2262235089,10837.1491136164,10885.1664392123,10928.2138016135
"Q4892",6115.42666142809,6050.85332285618,5986.27998428427,5921.70664571236,5857.13330714044,5792.55996856853,5727.98662999662,5663.41329142471
