id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
M3,13212.335183694066,13239.025723716382,13235.159388654578,13156.015112101573,13073.413082141915,13081.402949510075,13048.691589871947,13217.725748375402,13285.406371549601,13309.543480746803,13350.793880717725,13491.821561654888,13502.290796250481,13525.483053976332,13526.245669348578,13470.232462186832,13434.123915393468,13417.657971899898
M32,3624.62607269489,3553.3735660377865,3762.2634549382246,3839.4010617005288,3588.8523552581146,3649.143055030566,3691.257222078216,3694.8234755068343,3696.528202079853,3570.8450753504917,3756.814937371902,3813.7131601067053,3717.2245687137342,3678.241832917238,3702.2323269787853,3727.7050792707723,3659.2159865062367,3677.443396729535
M39,2303.5367365475236,2460.956802007383,2411.7444309069847,2457.1910231901297,2486.136774697519,2480.9765997683326,2401.7036873159723,2445.015506952303,2498.3495789044837,2449.3752100838396,2499.828553625001,2470.0413826339172,2450.5251440166203,2485.641415033954,2504.19353472462,2507.1637323226173,2526.926688834203,2526.8920646246015
M41,4373.694693489165,4123.7099850422155,4240.936268125419,4607.232465257968,5160.624534638297,5647.007524814617,6111.993874205592,6097.625076718665,5834.039480823112,5390.92284515,5186.977791631379,4864.727456761239,4547.776878973193,4476.7775205392345,4570.923838040639,4856.848353195018,5224.5904517730305,5562.0175217590895
M48,799.5216144656333,814.5938481018611,858.891920757135,960.6756517435105,857.1352503813707,847.4554624377519,956.7816847532475,883.839283038546,897.6221354454548,976.385610248409,872.3107796521975,944.6801007259339,981.3845535172113,928.2302249320599,981.2314770445978,1005.5337463528834,951.0882443593877,987.9484841393192
M71,6106.456837458518,5463.954884134476,5528.852432035415,5448.946796017166,5533.259663404809,5634.527493758609,5320.549418385117,5831.674263180728,5856.892294542831,5353.291463402871,5745.028070643063,5589.666006788237,5645.172082135095,5508.976141620705,5507.352253436313,5505.267371684646,5557.621528502064,5582.43183522331
M83,3483.6380920869256,3654.598451106408,3752.3609213218706,3924.8596480787824,3858.3527261847103,3504.4122193406506,3699.814403489366,3592.85753770506,3565.901124254912,3764.5381113300696,3678.092537774622,3790.6960259784382,3512.947861726132,3574.5820088087603,3620.322132182374,3697.657590601539,3659.354632434071,3517.1349002908246
M122,18307.570682773377,17990.558722294263,18285.65564864458,18079.71707846266,18474.7466766288,18347.837299943985,18085.08855595138,17998.75810983357,18211.408079916477,18384.041429292836,18359.908571522177,18289.224017245004,18243.654745750904,18256.3715098513,18417.635114677585,18375.538689452434,18431.709352082726,18360.721807598256
M125,10112.037063430562,9715.987758527612,9648.19240896383,10173.836781028418,10451.66006424371,10431.790245715834,10236.535606220154,10127.246013232449,9980.632663341823,10041.581840995348,9938.780163863385,10037.38992444769,10261.720716563103,10174.128480806457,10116.616730522803,10220.945868519188,10346.365758142749,10334.148256119968
M130,3422.0056599728314,3431.7834286454377,3436.8494677016884,3425.267717033714,3479.4094986322884,3438.8126853547974,3402.9399977825697,3421.5892262310526,3438.937615523148,3464.5218990750527,3445.874577810605,3464.889357268637,3462.210179668739,3465.518563102558,3469.654915203824,3468.586360150528,3485.0528239213754,3475.2109644828643
